Date,Open,High,Low,Close,Volume
2011-06-13,11.6857,11.7254,11.6096,11.6643,329473200
2011-06-14,11.7857,11.9018,11.7611,11.8729,334569200
2011-06-15,11.7768,11.7964,11.6029,11.6696,399196000
2011-06-16,11.6750,11.7386,11.3689,11.6129,510591200
2011-06-17,11.7496,11.7589,11.4057,11.4379,615020000
2011-06-20,11.3343,11.3464,11.0893,11.2614,640645600
2011-06-21,11.3100,11.6357,11.2571,11.6179,493382400
2011-06-22,11.6129,11.7464,11.5136,11.5218,390583200
2011-06-23,11.3907,11.8461,11.3614,11.8296,559759200
2011-06-24,11.8346,11.8982,11.6104,11.6554,439807200
2011-06-27,11.6996,11.9250,11.6875,11.8586,339813600
2011-06-28,11.9161,12.0250,11.9086,11.9736,294299600
2011-06-29,12.0014,12.0132,11.8529,11.9300,352545200
2011-06-30,11.9536,12.0046,11.8871,11.9882,322954800
2011-07-01,11.9982,12.2679,11.9357,12.2593,435313200
2011-07-05,12.2500,12.4939,12.2321,12.4796,355054000
2011-07-06,12.4625,12.6464,12.3825,12.5629,444626000
2011-07-07,12.6668,12.7857,12.6429,12.7571,399663600
2011-07-08,12.6193,12.8571,12.5786,12.8468,489633200
2011-07-11,12.7264,12.8489,12.6007,12.6429,442674400
2011-07-12,12.6261,12.7743,12.4507,12.6339,451609200
2011-07-13,12.7975,12.8571,12.7279,12.7864,391638800
2011-07-14,12.8932,12.9146,12.7264,12.7775,430533600
2011-07-15,12.8989,13.0357,12.8275,13.0329,484467200
2011-07-18,13.0511,13.3804,13.0457,13.3500,572653200
2011-07-19,13.5000,13.5232,13.3329,13.4589,819145600
2011-07-20,14.1471,14.1525,13.7857,13.8179,941340400
2011-07-21,13.8196,13.9307,13.7107,13.8318,526534400
2011-07-22,13.8686,14.1089,13.8482,14.0464,516728800
2011-07-25,13.9411,14.2857,13.9150,14.2321,589806000
2011-07-26,14.2857,14.4464,14.2743,14.4075,476582400
2011-07-27,14.3068,14.3800,14.0054,14.0211,659324400
2011-07-28,13.9864,14.1782,13.8618,13.9936,594034000
2011-07-29,13.8443,14.1125,13.7143,13.9457,632584400
2011-08-01,14.2064,14.2679,14.0132,14.1696,612836000
2011-08-02,14.2018,14.2107,13.8696,13.8896,639539600
2011-08-03,13.9636,14.0554,13.6514,14.0204,732508000
2011-08-04,13.9075,13.9757,13.4768,13.4775,871407600
2011-08-05,13.5871,13.6964,12.9489,13.3436,1204590800
2011-08-08,12.9175,13.1346,12.6079,12.6146,1143833600
2011-08-09,12.9036,13.3789,12.6786,13.3575,1082583600
2011-08-10,13.2554,13.3804,12.9464,12.9889,878656800
2011-08-11,13.2329,13.4089,13.0257,13.3464,741969200
2011-08-12,13.5025,13.5586,13.3654,13.4639,528976000
2011-08-15,13.5582,13.7489,13.5032,13.6932,460544000
2011-08-16,13.6257,13.6918,13.4307,13.5886,498750000
2011-08-17,13.6539,13.7329,13.5000,13.5871,442061200
2011-08-18,13.2443,13.3089,12.9061,13.0732,851435200
2011-08-19,12.9346,13.1071,12.7143,12.7154,775888400
2011-08-22,13.0182,13.0314,12.6818,12.7300,535315200
2011-08-23,12.8679,13.3443,12.7500,13.3429,656835200
2011-08-24,13.3382,13.5343,13.2357,13.4350,626267600
2011-08-25,13.0386,13.4089,13.0357,13.3471,871346000
2011-08-26,13.2561,13.7071,13.2429,13.6993,641477200
2011-08-29,13.8636,13.9821,13.8571,13.9275,405269200
2011-08-30,13.8661,13.9943,13.7932,13.9282,417922400
2011-08-31,13.9489,14.0029,13.6379,13.7439,522586400
2011-09-01,13.7793,13.8336,13.5971,13.6082,343725200
2011-09-02,13.3836,13.5000,13.2796,13.3589,438939200
2011-09-06,13.1204,13.5832,13.0886,13.5621,509698000
2011-09-07,13.7700,13.7714,13.6429,13.7118,350576800
2011-09-08,13.6571,13.8789,13.6539,13.7193,416158400
2011-09-09,13.7118,13.7857,13.3936,13.4814,564813200
2011-09-12,13.3214,13.6029,13.2821,13.5693,467832400
2011-09-13,13.6479,13.7932,13.5804,13.7364,440560400
2011-09-14,13.8221,14.0075,13.7771,13.9036,534724400
2011-09-15,13.9796,14.0593,13.9250,14.0343,417818800
2011-09-16,14.1264,14.3036,14.1082,14.3036,698513200
2011-09-19,14.1786,14.7582,14.1143,14.7011,823860800
2011-09-20,14.8304,15.1021,14.6854,14.7661,775754000
2011-09-21,14.9871,15.0568,14.7143,14.7193,605976000
2011-09-22,14.3225,14.6364,14.1679,14.3507,968480800
2011-09-23,14.2957,14.5264,14.2804,14.4393,546277200
2011-09-26,14.2807,14.4279,13.9750,14.3989,812876400
2011-09-27,14.5975,14.6161,14.2164,14.2593,632497600
2011-09-28,14.2925,14.4193,14.1611,14.1789,429637600
2011-09-29,14.3543,14.3646,13.7932,13.9489,651086800
2011-09-30,13.8257,13.8889,13.6136,13.6186,547640800
2011-10-03,13.5846,13.6657,13.3275,13.3786,669099200
2011-10-04,13.3775,13.6357,12.6514,13.3036,1233677200
2011-10-05,13.1379,13.5650,12.8679,13.5089,786469600
2011-10-06,13.3332,13.7421,13.2786,13.4775,812582400
2011-10-07,13.4207,13.4907,13.1604,13.2071,535458000
2011-10-10,13.5389,13.8861,13.5075,13.8861,442514800
2011-10-11,14.0204,14.3993,13.9821,14.2961,605687600
2011-10-12,14.5479,14.6161,14.2907,14.3639,622286000
2011-10-13,14.4636,14.5868,14.3875,14.5868,426185200
2011-10-14,14.8868,15.0714,14.8311,15.0714,573367200
2011-10-17,15.0621,15.2393,14.8550,14.9996,686044800
2011-10-18,15.0629,15.1718,14.8568,15.0800,881602400
2011-10-19,14.3339,14.5864,14.2071,14.2364,1104059600
2011-10-20,14.2857,14.2982,14.0789,14.1182,549270400
2011-10-21,14.2179,14.2550,13.9554,14.0311,621244400
2011-10-24,14.1493,14.5179,14.1214,14.4918,502138000
2011-10-25,14.4654,14.5196,14.1921,14.2061,430427200
2011-10-26,14.3486,14.3768,14.0411,14.3071,456304800
2011-10-27,14.5557,14.6071,14.3532,14.4532,494664800
2011-10-28,14.3929,14.5125,14.3754,14.4625,322842800
