Date,Open,High,Low,Close,Volume
2011-06-13,26.7020,26.9170,26.6290,26.7420,9258000
2011-06-14,26.9000,27.4960,26.8540,27.4120,8926000
2011-06-15,27.1080,27.5680,27.0470,27.0470,10766000
2011-06-16,27.0470,27.0470,26.5150,26.6680,8746000
2011-06-17,26.8260,27.2400,26.4870,26.6090,12558000
2011-06-20,26.5990,27.0660,26.5370,26.9950,6104000
2011-06-21,27.1080,27.5440,27.0120,27.4030,6106000
2011-06-22,27.3070,27.6300,27.1140,27.1140,5425000
2011-06-23,26.8900,27.3130,26.7100,27.3130,6659000
2011-06-24,27.3000,27.4200,27.0350,27.4200,12495000
2011-06-27,27.3080,27.4130,27.0400,27.2600,8099000
2011-06-28,27.4760,27.9000,27.3940,27.8230,10349000
2011-06-29,27.8850,30.9810,27.5230,30.9700,44579000
2011-06-30,30.6780,30.9750,29.9580,30.1340,37687000
2011-07-01,30.0480,31.5640,29.9600,31.4470,24158000
2011-07-05,31.2420,31.7730,31.2000,31.5960,10387000
2011-07-06,31.4910,31.7280,31.2030,31.2900,10999000
2011-07-07,31.2460,32.2280,31.2460,31.9020,21592000
2011-07-08,31.4060,31.7440,31.3140,31.5290,10455000
2011-07-11,31.3190,31.3350,30.7000,30.7460,10621000
2011-07-12,30.8170,30.9500,30.3730,30.3910,13843000
2011-07-13,30.5950,30.9950,30.5700,30.5890,12417000
2011-07-14,30.4510,31.1000,30.4510,30.5680,9649000
2011-07-15,30.6570,30.9300,30.5430,30.7550,10013000
2011-07-18,30.6640,30.9470,30.3950,30.7550,11773000
2011-07-19,30.9350,31.2770,30.8370,31.1390,10771000
2011-07-20,31.2490,31.2780,30.6510,30.8270,5922000
2011-07-21,30.9940,31.4930,30.8590,31.0520,8257000
2011-07-22,31.0710,31.5710,30.9020,31.4140,6793000
2011-07-25,31.0270,31.8710,30.9680,31.6350,7013000
2011-07-26,31.6360,31.8650,31.2370,31.2760,5409000
2011-07-27,31.1380,31.3500,30.2980,30.3090,10670000
2011-07-28,30.3930,31.2120,30.2710,30.6900,11385000
2011-07-29,30.2050,30.6860,29.9600,30.3250,8973000
2011-08-01,30.8240,31.1650,30.1020,30.4120,7046000
2011-08-02,30.2920,30.9410,29.8490,29.8490,11625000
2011-08-03,31.2210,34.0420,31.1540,33.8470,51905000
2011-08-04,33.3830,33.5610,32.2600,32.2600,24544000
2011-08-05,32.8770,33.0940,31.3340,32.6540,23768000
2011-08-08,31.4870,32.2300,29.1670,29.1960,28694000
2011-08-09,29.9920,32.2810,29.4540,32.2810,26779000
